Apr 29 05:57:30 2016.png,0.266302145
Apr 29 05:58:00 2016.png,0.551849941
Apr 29 05:58:30 2016.png,0.567235407
Apr 29 05:59:00 2016.png,0.567917158
Apr 29 05:59:30 2016.png,0.544709979
Apr 29 06:00:00 2016.png,0.84375
Apr 29 06:00:30 2016.png,0.834113355
Apr 29 06:01:00 2016.png,0.293000995
Apr 29 06:01:30 2016.png,0.891163952
Apr 29 06:02:00 2016.png,0.263082252
Apr 29 06:02:30 2016.png,0.257734191
Apr 29 06:03:00 2016.png,0.30052329
Apr 29 06:03:30 2016.png,0.263994325
Apr 29 06:04:00 2016.png,0.261631228
Apr 29 06:04:30 2016.png,0.254491266
Apr 29 06:05:00 2016.png,0.27022682
Apr 29 06:05:30 2016.png,0.258890404
Apr 29 06:06:00 2016.png,0.25890883
Apr 29 06:06:30 2016.png,0.284386977
Apr 29 06:07:00 2016.png,0.271963443
Apr 29 06:07:30 2016.png,0.265118293
Apr 29 06:08:00 2016.png,0.276915352
Apr 29 06:08:30 2016.png,0.278707252
Apr 29 06:09:00 2016.png,0.268232238
Apr 29 06:09:30 2016.png,0.25435768
Apr 29 06:10:00 2016.png,0.25645821
Apr 29 06:10:30 2016.png,0.262524875
Apr 29 06:11:00 2016.png,0.822776938
Apr 29 06:11:30 2016.png,0.849752174
Apr 29 06:12:00 2016.png,0.837370099
Apr 29 06:12:30 2016.png,0.277044332
Apr 29 06:13:00 2016.png,0.254984154
Apr 29 06:13:30 2016.png,0.894646411
Apr 29 06:14:00 2016.png,0.263358638
Apr 29 06:14:30 2016.png,0.25690964
Apr 29 06:15:00 2016.png,0.305825287
Apr 29 06:15:30 2016.png,0.267048386
Apr 29 06:16:00 2016.png,0.26049344
Apr 29 06:16:30 2016.png,0.288472877
Apr 29 06:17:00 2016.png,0.277081184
Apr 29 06:17:30 2016.png,0.260005159
Apr 29 06:18:00 2016.png,0.254205668
Apr 29 06:18:30 2016.png,0.269927403
Apr 29 06:19:00 2016.png,0.270236033
Apr 29 06:19:30 2016.png,0.267702499
Apr 29 06:20:00 2016.png,0.285137824
Apr 29 06:20:30 2016.png,0.288776902
Apr 29 06:21:00 2016.png,0.273197966
Apr 29 06:21:30 2016.png,0.254887419
Apr 29 06:22:00 2016.png,0.265449956
Apr 29 06:22:30 2016.png,0.278343345
Apr 29 06:23:00 2016.png,0.557280918
Apr 29 06:23:30 2016.png,0.566401644
Apr 29 06:24:00 2016.png,0.568414652
Apr 29 06:24:30 2016.png,0.267430719
Apr 29 06:25:00 2016.png,0.569920954
Apr 29 06:25:30 2016.png,0.849111881
Apr 29 06:26:00 2016.png,0.293461638
Apr 29 06:26:30 2016.png,0.253183041
Apr 29 06:27:00 2016.png,0.880394126
Apr 29 06:27:30 2016.png,0.258259323
Apr 29 06:28:00 2016.png,0.258696934
Apr 29 06:28:30 2016.png,0.312592129
Apr 29 06:29:00 2016.png,0.267016141
Apr 29 06:29:30 2016.png,0.256854363
Apr 29 06:30:00 2016.png,0.254343861
Apr 29 06:30:30 2016.png,11.05470593
Apr 29 06:31:00 2016.png,2.120702204
Apr 29 06:31:30 2016.png,0.270931604
Apr 29 06:32:00 2016.png,0.275316922
Apr 29 06:32:30 2016.png,0.269715507
Apr 29 06:33:00 2016.png,0.270880933
Apr 29 06:33:30 2016.png,0.713692143
Apr 29 06:34:00 2016.png,1.878141583
Apr 29 06:34:30 2016.png,0.261695718
Apr 29 06:35:00 2016.png,0.246830778
Apr 29 06:35:30 2016.png,0.260405918
Apr 29 06:36:00 2016.png,0.551840728
Apr 29 06:36:30 2016.png,0.756135761
Apr 29 06:37:00 2016.png,1.607062574
Apr 29 06:37:30 2016.png,17.50325674
Apr 29 06:38:00 2016.png,0.427195423
Apr 29 06:38:30 2016.png,0.259401717
Apr 29 06:39:00 2016.png,0.936021337
Apr 29 06:39:30 2016.png,0.273018315
Apr 29 06:40:00 2016.png,0.319893315
Apr 29 06:40:30 2016.png,0.315941001
Apr 29 06:41:00 2016.png,0.277352963
Apr 29 06:41:30 2016.png,0.271313937
Apr 29 06:42:00 2016.png,0.298671506
Apr 29 06:42:30 2016.png,0.86161833
Apr 29 06:43:00 2016.png,0.510562537
Apr 29 06:43:30 2016.png,0.262372863
Apr 29 06:44:00 2016.png,13.58261166
Apr 29 06:44:30 2016.png,1.208671138
Apr 29 06:45:00 2016.png,0.25992685
Apr 29 06:45:30 2016.png,0.275326135
Apr 29 06:46:00 2016.png,0.27030513
Apr 29 06:46:30 2016.png,0.266629201
Apr 29 06:47:00 2016.png,0.250294811
Apr 29 06:47:30 2016.png,0.258549528
Apr 29 06:48:00 2016.png,0.286146632
Apr 29 06:48:30 2016.png,0.559620983
Apr 29 06:49:00 2016.png,1.984499374
Apr 29 06:49:30 2016.png,9.642071418
Apr 29 06:50:00 2016.png,13.70327241
Apr 29 06:50:30 2016.png,14.29173883
Apr 29 06:51:00 2016.png,0.981634176
Apr 29 06:51:30 2016.png,0.312490787
Apr 29 06:52:00 2016.png,0.260852742
Apr 29 06:52:30 2016.png,0.937647406
Apr 29 06:53:00 2016.png,0.273368404
Apr 29 06:53:30 2016.png,0.31711564
Apr 29 06:54:00 2016.png,0.322915131
Apr 29 06:54:30 2016.png,0.279683815
Apr 29 06:55:00 2016.png,0.272202978
Apr 29 06:55:30 2016.png,0.264496425
Apr 29 06:56:00 2016.png,0.29169277
Apr 29 06:56:30 2016.png,3.883595593
Apr 29 06:57:00 2016.png,0.346827093
Apr 29 06:57:30 2016.png,0.670037036
Apr 29 06:58:00 2016.png,3.24719008
Apr 29 06:58:30 2016.png,14.34096772
Apr 29 06:59:00 2016.png,0.300896411
Apr 29 06:59:30 2016.png,0.287860223
Apr 29 07:00:00 2016.png,0.269052182
Apr 29 07:00:30 2016.png,0.257734191
Apr 29 07:01:00 2016.png,2.095270121
Apr 29 07:01:30 2016.png,0.394222619
Apr 29 07:02:00 2016.png,0.295640478
Apr 29 07:02:30 2016.png,0.572482127
Apr 29 07:03:00 2016.png,0.838143978
Apr 29 07:03:30 2016.png,0.27183907
Apr 29 07:04:00 2016.png,0.254191848
Apr 29 07:04:30 2016.png,1.534672575
Apr 29 07:05:00 2016.png,0.260866561
Apr 29 07:05:30 2016.png,9.537809552
Apr 29 07:06:00 2016.png,12.24049694
Apr 29 07:06:30 2016.png,0.502865198
Apr 29 07:07:00 2016.png,0.276044738
Apr 29 07:07:30 2016.png,0.295548349
Apr 29 07:08:00 2016.png,0.275109633
Apr 29 07:08:30 2016.png,0.264634618
Apr 29 07:09:00 2016.png,0.253109338
Apr 29 07:09:30 2016.png,0.284548202
Apr 29 07:10:00 2016.png,0.266509434
Apr 29 07:10:30 2016.png,0.263128317
Apr 29 07:11:00 2016.png,0.294544148
Apr 29 07:11:30 2016.png,0.293286593
Apr 29 07:12:00 2016.png,0.268946234
Apr 29 07:12:30 2016.png,0.257909235
Apr 29 07:13:00 2016.png,0.264330594
Apr 29 07:13:30 2016.png,0.264307562
Apr 29 07:14:00 2016.png,0.56090157
Apr 29 07:14:30 2016.png,0.572717055
Apr 29 07:15:00 2016.png,0.573288252
Apr 29 07:15:30 2016.png,0.537910893
Apr 29 07:16:00 2016.png,0.841432967
Apr 29 07:16:30 2016.png,0.840636055
Apr 29 07:17:00 2016.png,0.551062242
Apr 29 07:17:30 2016.png,0.254634065
Apr 29 07:18:00 2016.png,0.613488539
Apr 29 07:18:30 2016.png,0.258899617
Apr 29 07:19:00 2016.png,0.261198224
Apr 29 07:19:30 2016.png,0.305079046
Apr 29 07:20:00 2016.png,0.26452867
Apr 29 07:20:30 2016.png,0.263819281
Apr 29 07:21:00 2016.png,0.288896669
Apr 29 07:21:30 2016.png,0.271691664
Apr 29 07:22:00 2016.png,0.269858306
Apr 29 07:22:30 2016.png,0.292508107
Apr 29 07:23:00 2016.png,0.271986476
Apr 29 07:23:30 2016.png,0.264473393
Apr 29 07:24:00 2016.png,0.276482348
Apr 29 07:24:30 2016.png,0.275491966
Apr 29 07:25:00 2016.png,0.268006523
Apr 29 07:25:30 2016.png,0.257411741
Apr 29 07:26:00 2016.png,0.259549123
Apr 29 07:26:30 2016.png,0.271604142
Apr 29 07:27:00 2016.png,0.564043153
Apr 29 07:27:30 2016.png,0.572357754
Apr 29 07:28:00 2016.png,0.564158314
Apr 29 07:28:30 2016.png,0.525855874
Apr 29 07:29:00 2016.png,0.83625995
Apr 29 07:29:30 2016.png,0.843731574
Apr 29 07:30:00 2016.png,0.2781683
Apr 29 07:30:30 2016.png,0.88542895
Apr 29 07:31:00 2016.png,0.259484633
Apr 29 07:31:30 2016.png,0.267536667
Apr 29 07:32:00 2016.png,0.302540905
Apr 29 07:32:30 2016.png,0.262437353
Apr 29 07:33:00 2016.png,0.265979695
Apr 29 07:33:30 2016.png,0.257724978
Apr 29 07:34:00 2016.png,0.270770379
Apr 29 07:34:30 2016.png,0.267711711
Apr 29 07:35:00 2016.png,0.265514446
Apr 29 07:35:30 2016.png,0.282631928
Apr 29 07:36:00 2016.png,0.277970224
Apr 29 07:36:30 2016.png,0.270019531
Apr 29 07:37:00 2016.png,0.277247015
Apr 29 07:37:30 2016.png,0.282033093
Apr 29 07:38:00 2016.png,0.266058004
Apr 29 07:38:30 2016.png,0.253800302
Apr 29 07:39:00 2016.png,0.25710311
Apr 29 07:39:30 2016.png,0.551817696
Apr 29 07:40:00 2016.png,0.260410525
Apr 29 07:40:30 2016.png,0.566152897
Apr 29 07:41:00 2016.png,0.56140367
Apr 29 07:41:30 2016.png,0.541513119
Apr 29 07:42:00 2016.png,0.2553757
Apr 29 07:42:30 2016.png,0.883876585
Apr 29 07:43:00 2016.png,12.56840083
Apr 29 07:43:30 2016.png,2.55757573
Apr 29 07:44:00 2016.png,0.335734817
Apr 29 07:44:30 2016.png,0.276837043
Apr 29 07:45:00 2016.png,0.265307157
Apr 29 07:45:30 2016.png,0.302457989
Apr 29 07:46:00 2016.png,2.904743698
Apr 29 07:46:30 2016.png,10.37354437
Apr 29 07:47:00 2016.png,0.268029555
Apr 29 07:47:30 2016.png,0.384724167
Apr 29 07:48:00 2016.png,0.261898401
Apr 29 07:48:30 2016.png,2.7818949
Apr 29 07:49:00 2016.png,0.557502027
Apr 29 07:49:30 2016.png,0.272884729
Apr 29 07:50:00 2016.png,0.261419332
Apr 29 07:50:30 2016.png,0.250124374
Apr 29 07:51:00 2016.png,17.94475052
Apr 29 07:51:30 2016.png,3.609711269
Apr 29 07:52:00 2016.png,0.700144642
Apr 29 07:52:30 2016.png,0.615593676
Apr 29 07:53:00 2016.png,0.59662441
Apr 29 07:53:30 2016.png,0.292448224
Apr 29 07:54:00 2016.png,0.303646448
Apr 29 07:54:30 2016.png,0.55988355
Apr 29 07:55:00 2016.png,0.310523843
Apr 29 07:55:30 2016.png,0.542369915
Apr 29 07:56:00 2016.png,0.64165684
Apr 29 07:56:30 2016.png,0.284626511
Apr 29 07:57:00 2016.png,0.638478405
Apr 29 07:57:30 2016.png,0.331165242
Apr 29 07:58:00 2016.png,0.29046746
Apr 29 07:58:30 2016.png,0.283138635
Apr 29 07:59:00 2016.png,0.276344155
Apr 29 07:59:30 2016.png,23.09504441
Apr 29 08:00:00 2016.png,15.47640588
Apr 29 08:00:30 2016.png,0.299408535
Apr 29 08:01:00 2016.png,0.283212338
Apr 29 08:01:30 2016.png,0.271926592
Apr 29 08:02:00 2016.png,0.265537478
Apr 29 08:02:30 2016.png,0.270715102
Apr 29 08:03:00 2016.png,0.503791089
Apr 29 08:03:30 2016.png,0.26890017
Apr 29 08:04:00 2016.png,0.252469045
Apr 29 08:04:30 2016.png,0.552126327
Apr 29 08:05:00 2016.png,0.264035783
Apr 29 08:05:30 2016.png,0.532954378
Apr 29 08:06:00 2016.png,9.579774101
Apr 29 08:06:30 2016.png,11.21535506
Apr 29 08:07:00 2016.png,0.300362065
Apr 29 08:07:30 2016.png,0.26062242
Apr 29 08:08:00 2016.png,0.922179024
Apr 29 08:08:30 2016.png,0.266504828
Apr 29 08:09:00 2016.png,0.264054208
Apr 29 08:09:30 2016.png,0.313190964
Apr 29 08:10:00 2016.png,0.270037957
Apr 29 08:10:30 2016.png,0.269522037
Apr 29 08:11:00 2016.png,0.296667711
Apr 29 08:11:30 2016.png,0.278062353
Apr 29 08:12:00 2016.png,0.271152712
Apr 29 08:12:30 2016.png,0.26255712
Apr 29 08:13:00 2016.png,0.272069391
Apr 29 08:13:30 2016.png,0.280066148
Apr 29 08:14:00 2016.png,0.268831073
Apr 29 08:14:30 2016.png,0.28822413
Apr 29 08:15:00 2016.png,0.289219119
Apr 29 08:15:30 2016.png,0.27645471
Apr 29 08:16:00 2016.png,0.262985517
Apr 29 08:16:30 2016.png,0.285345114
Apr 29 08:17:00 2016.png,0.274483159
Apr 29 08:17:30 2016.png,2.628528523
Apr 29 08:18:00 2016.png,0.843335422
Apr 29 08:18:30 2016.png,0.570123636
Apr 29 08:19:00 2016.png,0.537325877
Apr 29 08:19:30 2016.png,5.963881007
Apr 29 08:20:00 2016.png,2.65618551
Apr 29 08:20:30 2016.png,0.305212633
Apr 29 08:21:00 2016.png,0.26260779
Apr 29 08:21:30 2016.png,0.912892468
Apr 29 08:22:00 2016.png,0.265887566
Apr 29 08:22:30 2016.png,0.266182378
Apr 29 08:23:00 2016.png,3.804853331
Apr 29 08:23:30 2016.png,0.404983233
Apr 29 08:24:00 2016.png,0.269323961
Apr 29 08:24:30 2016.png,0.263892983
Apr 29 08:25:00 2016.png,0.291987581
Apr 29 08:25:30 2016.png,0.270134692
Apr 29 08:26:00 2016.png,0.268236844
Apr 29 08:26:30 2016.png,0.291397958
Apr 29 08:27:00 2016.png,0.284488318
Apr 29 08:27:30 2016.png,0.273230211
Apr 29 08:28:00 2016.png,0.289136203
Apr 29 08:28:30 2016.png,0.290518131
Apr 29 08:29:00 2016.png,0.27650538
Apr 29 08:29:30 2016.png,0.263003943
Apr 29 08:30:00 2016.png,0.267472177
Apr 29 08:30:30 2016.png,0.574559626
Apr 29 08:31:00 2016.png,0.269826061
Apr 29 08:31:30 2016.png,0.575886277
Apr 29 08:32:00 2016.png,0.569492556
Apr 29 08:32:30 2016.png,0.552011166
Apr 29 08:33:00 2016.png,0.265915205
Apr 29 08:33:30 2016.png,0.91464291
Apr 29 08:34:00 2016.png,0.268338185
Apr 29 08:34:30 2016.png,0.269706294
Apr 29 08:35:00 2016.png,0.316456921
Apr 29 08:35:30 2016.png,0.27401791
Apr 29 08:36:00 2016.png,0.268324366
Apr 29 08:36:30 2016.png,0.300366672
Apr 29 08:37:00 2016.png,0.277048939
Apr 29 08:37:30 2016.png,0.270880933
Apr 29 08:38:00 2016.png,0.264302955
Apr 29 08:38:30 2016.png,0.281130233
Apr 29 08:39:00 2016.png,0.27850457
Apr 29 08:39:30 2016.png,0.271677845
Apr 29 08:40:00 2016.png,0.291591428
Apr 29 08:40:30 2016.png,0.288210311
Apr 29 08:41:00 2016.png,0.280250405
Apr 29 08:41:30 2016.png,0.265486807
Apr 29 08:42:00 2016.png,0.267946639
Apr 29 08:42:30 2016.png,0.569091797
Apr 29 08:43:00 2016.png,0.269655624
Apr 29 08:43:30 2016.png,0.580695386
Apr 29 08:44:00 2016.png,0.581842386
Apr 29 08:44:30 2016.png,0.545193654
Apr 29 08:45:00 2016.png,0.598393278
Apr 29 08:45:30 2016.png,0.548339844
Apr 29 08:46:00 2016.png,0.565337559
Apr 29 08:46:30 2016.png,0.263197413
Apr 29 08:47:00 2016.png,0.620775907
Apr 29 08:47:30 2016.png,0.266053398
Apr 29 08:48:00 2016.png,3.458666532
Apr 29 08:48:30 2016.png,0.322910525
